game_date,team_home,team_away,pts_home,pts_away,reb_home,reb_away,ast_home,ast_away,fg_pct_home,fg_pct_away,fg3_pct_home,fg3_pct_away,total_points,point_diff,home_win
2024-11-10,MEM,POR,134,89,51,43,32,18,55.3,34.0,37.2,9.5,223,45,True
2024-11-10,MIA,MIN,95,94,43,47,18,22,44.2,39.8,35.5,28.9,189,1,True
2024-11-10,MIL,BOS,107,113,41,42,21,27,48.1,40.7,40.6,38.0,220,-6,False
2024-11-10,MIN,MIA,94,95,47,43,22,18,39.8,44.2,28.9,35.5,189,-1,False
2024-11-10,NYK,IND,121,132,39,32,23,27,55.4,51.1,28.0,45.7,253,-11,False
2024-11-10,OKC,GSW,116,127,41,46,25,35,44.7,50.6,33.3,48.8,243,-11,False
2024-11-10,ORL,WAS,121,94,44,37,25,20,45.1,45.8,35.4,30.3,215,27,True
2024-11-10,PHI,CHO,107,105,40,50,24,22,46.4,37.9,27.3,25.9,212,2,True
2024-11-10,PHO,SAC,118,127,48,57,30,23,41.9,49.0,31.6,29.7,245,-9,False
2024-11-10,POR,MEM,89,134,43,51,18,32,34.0,55.3,9.5,37.2,223,-45,False
2024-11-10,SAC,PHO,127,118,57,48,23,30,49.0,41.9,29.7,31.6,245,9,True
2024-11-10,TOR,LAL,103,123,40,33,26,30,45.1,51.2,34.5,32.4,226,-20,False
2024-11-10,WAS,ORL,94,121,37,44,20,25,45.8,45.1,30.3,35.4,215,-27,False
2024-11-24,BOS,MIN,107,105,40,49,25,19,42.5,42.0,37.5,36.6,212,2,True
2024-11-24,BRK,SAC,108,103,31,44,24,21,48.0,48.1,48.7,36.0,211,5,True
2024-11-24,CLE,TOR,122,108,49,55,27,22,49.5,40.2,39.0,30.8,230,14,True
2024-11-24,DAL,MIA,118,123,59,57,29,27,41.9,43.0,25.0,34.1,241,-5,False
2024-11-24,IND,WAS,115,103,45,41,31,24,47.7,45.6,44.4,31.4,218,12,True
2024-11-24,LAC,PHI,125,99,44,33,31,22,58.0,39.5,40.0,23.1,224,26,True
2024-11-24,MIA,DAL,123,118,57,59,27,29,43.0,41.9,34.1,25.0,241,5,True
2024-11-24,MIN,BOS,105,107,49,40,19,25,42.0,42.5,36.6,37.5,212,-2,False
2024-11-24,PHI,LAC,99,125,33,44,22,31,39.5,58.0,23.1,40.0,224,-26,False
2024-11-24,SAC,BRK,103,108,44,31,21,24,48.1,48.0,36.0,48.7,211,-5,False
2024-11-24,TOR,CLE,108,122,55,49,22,27,40.2,49.5,30.8,39.0,230,-14,False
2024-11-24,WAS,IND,103,115,41,45,24,31,45.6,47.7,31.4,44.4,218,-12,False
2025-01-02,BOS,MIN,118,115,31,41,30,24,50.0,50.0,38.6,53.8,233,3,True
2025-01-02,BRK,MIL,113,110,51,46,26,21,43.2,44.4,30.8,29.7,223,3,True
2025-01-02,GSW,PHI,139,105,43,33,41,17,60.9,42.0,56.4,29.0,244,34,True
2025-01-02,IND,MIA,128,115,39,39,35,34,53.1,57.3,42.5,42.3,243,13,True
2025-01-02,LAC,OKC,98,116,45,35,25,29,46.9,50.0,34.4,36.8,214,-18,False
2025-01-02,LAL,POR,114,106,43,42,30,24,45.7,50.0,34.9,34.6,220,8,True
2025-01-02,MIA,IND,115,128,39,39,34,35,57.3,53.1,42.3,42.5,243,-13,False
2025-01-02,MIL,BRK,110,113,46,51,21,26,44.4,43.2,29.7,30.8,223,-3,False
2025-01-02,MIN,BOS,115,118,41,31,24,30,50.0,50.0,53.8,38.6,233,-3,False
2025-01-02,OKC,LAC,116,98,35,45,29,25,50.0,46.9,36.8,34.4,214,18,True
2025-01-02,PHI,GSW,105,139,33,43,17,41,42.0,60.9,29.0,56.4,244,-34,False
2025-01-02,POR,LAL,106,114,42,43,24,30,50.0,45.7,34.6,34.9,220,-8,False
2025-01-12,BOS,NOP,120,119,55,42,23,24,43.6,46.5,29.5,45.9,239,1,True
2025-01-12,BRK,UTA,111,112,54,41,26,25,42.4,44.4,25.0,38.6,223,-1,False
2025-01-12,CHI,SAC,119,124,45,53,26,33,46.2,49.5,48.6,33.3,243,-5,False
2025-01-12,CHO,PHO,113,120,52,39,30,31,44.6,48.3,37.5,41.5,233,-7,False
2025-01-12,CLE,IND,93,108,44,50,24,30,39.8,46.7,26.8,31.4,201,-15,False
2025-01-12,DAL,DEN,101,112,37,55,27,23,41.2,48.9,35.3,21.9,213,-11,False
2025-01-12,DEN,DAL,112,101,55,37,23,27,48.9,41.2,21.9,35.3,213,11,True
2025-01-12,IND,CLE,108,93,50,44,30,24,46.7,39.8,31.4,26.8,201,15,True
2025-01-12,MIL,NYK,106,140,39,49,22,29,45.7,58.0,29.4,43.9,246,-34,False
2025-01-12,NOP,BOS,119,120,42,55,24,23,46.5,43.6,45.9,29.5,239,-1,False
2025-01-12,NYK,MIL,140,106,49,39,29,22,58.0,45.7,43.9,29.4,246,34,True
2025-01-12,OKC,WAS,136,95,56,39,26,20,47.4,33.7,37.1,19.6,231,41,True
2025-01-12,ORL,PHI,104,99,41,29,23,17,48.8,45.8,23.3,41.4,203,5,True
2025-01-12,PHI,ORL,99,104,29,41,17,23,45.8,48.8,41.4,23.3,203,-5,False
2025-01-12,PHO,CHO,120,113,39,52,31,30,48.3,44.6,41.5,37.5,233,7,True
2025-01-12,SAC,CHI,124,119,53,45,33,26,49.5,46.2,33.3,48.6,243,5,True
2025-01-12,UTA,BRK,112,111,41,54,25,26,44.4,42.4,38.6,25.0,223,1,True
2025-01-12,WAS,OKC,95,136,39,56,20,26,33.7,47.4,19.6,37.1,231,-41,False
2025-01-31,BOS,NOP,118,116,35,48,32,16,50.0,48.9,39.0,40.5,234,2,True
2025-01-31,CHI,TOR,122,106,52,44,34,27,50.6,42.4,45.0,33.3,228,16,True
2025-01-31,CHO,LAC,104,112,42,45,18,26,43.8,54.3,23.3,39.3,216,-8,False
2025-01-31,DAL,DET,102,117,46,47,20,18,42.5,44.3,33.3,25.7,219,-15,False
2025-01-31,DEN,PHI,137,134,35,27,39,29,65.9,55.6,52.2,52.5,271,3,True
2025-01-31,DET,DAL,117,102,47,46,18,20,44.3,42.5,25.7,33.3,219,15,True
2025-01-31,GSW,PHO,105,130,49,48,26,41,37.5,56.2,36.4,48.7,235,-25,False
2025-01-31,LAC,CHO,112,104,45,42,26,18,54.3,43.8,39.3,23.3,216,8,True
2025-01-31,MIL,SAS,118,144,47,53,24,37,43.0,49.0,32.4,48.0,262,-26,False
2025-01-31,NOP,BOS,116,118,48,35,16,32,48.9,50.0,40.5,39.0,234,-2,False
2025-01-31,PHI,DEN,134,137,27,35,29,39,55.6,65.9,52.5,52.2,271,-3,False
2025-01-31,PHO,GSW,130,105,48,49,41,26,56.2,37.5,48.7,36.4,235,25,True
2025-01-31,SAS,MIL,144,118,53,47,37,24,49.0,43.0,48.0,32.4,262,26,True
2025-01-31,TOR,CHI,106,122,44,52,27,34,42.4,50.6,33.3,45.0,228,-16,False
2024-10-22,BOS,NYK,132,109,40,34,33,20,50.5,55.1,47.5,36.7,241,23,True
2024-10-22,LAL,MIN,110,103,46,47,22,17,44.2,41.2,16.7,31.7,213,7,True
2024-10-22,MIN,LAL,103,110,47,46,17,22,41.2,44.2,31.7,16.7,213,-7,False
2024-10-22,NYK,BOS,109,132,34,40,20,33,55.1,50.5,36.7,47.5,241,-23,False
2025-01-05,BOS,OKC,92,105,48,46,17,22,36.5,44.8,19.6,42.1,197,-13,False
2025-01-05,CHO,CLE,105,115,48,41,19,29,41.8,47.8,35.7,34.9,220,-10,False
2025-01-05,CLE,CHO,115,105,41,48,29,19,47.8,41.8,34.9,35.7,220,10,True
2025-01-05,GSW,SAC,99,129,35,43,22,31,45.7,51.7,34.3,44.2,228,-30,False
2025-01-05,HOU,LAL,119,115,49,39,19,26,47.5,48.7,35.0,44.4,234,4,True
2025-01-05,LAL,HOU,115,119,39,49,26,19,48.7,47.5,44.4,35.0,234,-4,False
2025-01-05,NOP,WAS,110,98,49,46,26,25,41.1,42.7,36.7,26.8,208,12,True
2025-01-05,OKC,BOS,105,92,46,48,22,17,44.8,36.5,42.1,19.6,197,13,True
2025-01-05,ORL,UTA,92,105,43,50,25,21,35.7,48.1,29.8,34.4,197,-13,False
2025-01-05,SAC,GSW,129,99,43,35,31,22,51.7,45.7,44.2,34.3,228,30,True
2025-01-05,UTA,ORL,105,92,50,43,21,25,48.1,35.7,34.4,29.8,197,13,True
2025-01-05,WAS,NOP,98,110,46,49,25,26,42.7,41.1,26.8,36.7,208,-12,False
2025-01-17,BOS,ORL,121,94,41,37,25,15,52.5,41.5,45.9,15.6,215,27,True
2025-01-17,BRK,LAL,101,102,45,34,28,24,45.1,46.3,44.7,35.3,203,-1,False
2025-01-17,CHI,CHO,123,125,45,44,34,26,50.5,50.0,35.0,38.2,248,-2,False
2025-01-17,CHO,CHI,125,123,44,45,26,34,50.0,50.5,38.2,35.0,248,2,True
2025-01-17,DAL,OKC,106,98,43,46,25,24,49.3,38.5,39.0,43.5,204,8,True
2025-01-17,DEN,MIA,133,113,41,41,35,30,54.3,49.5,48.5,27.3,246,20,True
2025-01-17,LAL,BRK,102,101,34,45,24,28,46.3,45.1,35.3,44.7,203,1,True
2025-01-17,MEM,SAS,140,112,41,40,39,29,56.7,47.6,43.2,36.1,252,28,True
2025-01-17,MIA,DEN,113,133,41,41,30,35,49.5,54.3,27.3,48.5,246,-20,False
2025-01-17,MIL,TOR,130,112,44,43,25,31,51.9,47.3,41.9,23.5,242,18,True
2025-01-17,MIN,NYK,116,99,46,41,23,19,53.2,38.9,55.0,41.2,215,17,True
2025-01-17,NOP,UTA,136,123,56,40,34,30,47.0,50.0,44.0,34.2,259,13,True
2025-01-17,NYK,MIN,99,116,41,46,19,23,38.9,53.2,41.2,55.0,215,-17,False
2025-01-17,OKC,DAL,98,106,46,43,24,25,38.5,49.3,43.5,39.0,204,-8,False
2025-01-17,ORL,BOS,94,121,37,41,15,25,41.5,52.5,15.6,45.9,215,-27,False
2025-01-17,SAS,MEM,112,140,40,41,29,39,47.6,56.7,36.1,43.2,252,-28,False
2025-01-17,TOR,MIL,112,130,43,44,31,25,47.3,51.9,23.5,41.9,242,-18,False
2025-01-17,UTA,NOP,123,136,40,56,30,34,50.0,47.0,34.2,44.0,259,-13,False
2024-12-25,BOS,PHI,114,118,51,39,24,28,45.3,46.6,40.8,42.5,232,-4,False
2024-12-25,DAL,MIN,99,105,43,46,15,23,41.4,46.5,37.2,43.8,204,-6,False
2024-12-25,DEN,PHO,100,110,46,42,20,31,46.2,46.6,27.6,30.6,210,-10,False
2024-12-25,GSW,LAL,113,115,44,41,26,30,46.1,45.1,40.0,35.7,228,-2,False
2024-12-25,LAL,GSW,115,113,41,44,30,26,45.1,46.1,35.7,40.0,228,2,True
2024-12-25,MIN,DAL,105,99,46,43,23,15,46.5,41.4,43.8,37.2,204,6,True
2024-12-25,NYK,SAS,117,114,47,45,26,33,45.0,50.6,33.3,42.1,231,3,True
2024-12-25,PHI,BOS,118,114,39,51,28,24,46.6,45.3,42.5,40.8,232,4,True
2024-12-25,PHO,DEN,110,100,42,46,31,20,46.6,46.2,30.6,27.6,210,10,True
2024-12-25,SAS,NYK,114,117,45,47,33,26,50.6,45.0,42.1,33.3,231,-3,False
2025-02-02,BOS,PHI,118,110,38,46,34,20,50.0,45.1,42.9,46.9,228,8,True
2025-02-02,CHI,DET,119,127,44,42,28,38,46.1,54.5,36.5,33.3,246,-8,False
2025-02-02,CLE,DAL,144,101,51,45,39,22,57.0,38.8,57.8,20.9,245,43,True
2025-02-02,DAL,CLE,101,144,45,51,22,39,38.8,57.0,20.9,57.8,245,-43,False
2025-02-02,DET,CHI,127,119,42,44,38,28,54.5,46.1,33.3,36.5,246,8,True
2025-02-02,LAC,TOR,108,115,41,43,21,31,46.6,51.8,32.1,52.0,223,-7,False
2025-02-02,MEM,MIL,132,119,61,36,37,32,48.6,48.4,35.9,44.4,251,13,True
2025-02-02,MIL,MEM,119,132,36,61,32,37,48.4,48.6,44.4,35.9,251,-13,False
2025-02-02,PHI,BOS,110,118,46,38,20,34,45.1,50.0,46.9,42.9,228,-8,False
2025-02-02,TOR,LAC,115,108,43,41,31,21,51.8,46.6,52.0,32.1,223,7,True
2025-01-10,BOS,SAC,97,114,43,56,22,26,40.5,43.1,26.8,38.3,211,-17,False
2025-01-10,BRK,DEN,105,124,39,49,26,34,42.2,51.7,31.1,37.5,229,-19,False
2025-01-10,CHI,WAS,138,105,55,45,39,26,55.8,39.8,46.9,39.1,243,33,True
2025-01-10,DEN,BRK,124,105,49,39,34,26,51.7,42.2,37.5,31.1,229,19,True
2025-01-10,GSW,IND,96,108,42,48,25,27,41.8,52.4,26.3,33.3,204,-12,False
2025-01-10,IND,GSW,108,96,48,42,27,25,52.4,41.8,33.3,26.3,204,12,True
2025-01-10,MIL,ORL,109,106,43,44,18,20,51.8,43.0,36.0,35.0,215,3,True
2025-01-10,NOP,PHI,123,115,44,42,31,23,48.4,46.2,45.0,36.8,238,8,True
2025-01-10,NYK,OKC,101,126,43,46,18,20,38.5,53.9,12.9,51.9,227,-25,False
2025-01-10,OKC,NYK,126,101,46,43,20,18,53.9,38.5,51.9,12.9,227,25,True
2025-01-10,ORL,MIL,106,109,44,43,20,18,43.0,51.8,35.0,36.0,215,-3,False
2025-01-10,PHI,NOP,115,123,42,44,23,31,46.2,48.4,36.8,45.0,238,-8,False
2025-01-10,SAC,BOS,114,97,56,43,26,22,43.1,40.5,38.3,26.8,211,17,True
2025-01-10,WAS,CHI,105,138,45,55,26,39,39.8,55.8,39.1,46.9,243,-33,False
2024-11-16,BOS,TOR,126,123,42,46,30,35,44.4,51.0,34.4,39.1,249,3,True
2024-11-16,CHO,MIL,115,114,53,40,25,31,44.1,51.1,35.7,41.7,229,1,True
2024-11-16,DAL,SAS,110,93,53,45,26,21,46.8,31.8,25.8,27.5,203,17,True
2024-11-16,LAL,NOP,104,99,43,50,24,24,43.8,42.2,30.0,37.9,203,5,True
2024-11-16,MIL,CHO,114,115,40,53,31,25,51.1,44.1,41.7,35.7,229,-1,False
2024-11-16,NOP,LAL,99,104,50,43,24,24,42.2,43.8,37.9,30.0,203,-5,False
2024-11-16,SAC,UTA,121,117,35,33,24,16,50.6,49.3,46.3,46.2,238,4,True
2024-11-16,SAS,DAL,93,110,45,53,21,26,31.8,46.8,27.5,25.8,203,-17,False
2024-11-16,TOR,BOS,123,126,46,42,35,30,51.0,44.4,39.1,34.4,249,-3,False
2024-11-16,UTA,SAC,117,121,33,35,16,24,49.3,50.6,46.2,46.3,238,-4,False
2024-12-31,BOS,TOR,125,71,49,44,29,18,54.0,31.4,51.2,25.0,196,54,True
2024-12-31,CLE,LAL,122,110,48,43,32,26,48.4,44.2,39.1,25.7,232,12,True
2024-12-31,IND,MIL,112,120,50,51,26,27,44.4,46.4,35.1,36.4,232,-8,False
2024-12-31,LAC,SAS,86,122,41,58,17,37,34.5,49.0,26.8,22.5,208,-36,False
2024-12-31,LAL,CLE,110,122,43,48,26,32,44.2,48.4,25.7,39.1,232,-12,False
2024-12-31,MEM,PHO,117,112,51,43,27,28,42.6,45.7,34.1,30.0,229,5,True
2024-12-31,MIL,IND,120,112,51,50,27,26,46.4,44.4,36.4,35.1,232,8,True
2024-12-31,MIN,OKC,105,113,43,37,21,25,49.4,47.2,39.5,33.3,218,-8,False
2024-12-31,OKC,MIN,113,105,37,43,25,21,47.2,49.4,33.3,39.5,218,8,True
2024-12-31,PHO,MEM,112,117,43,51,28,27,45.7,42.6,30.0,34.1,229,-5,False
2024-12-31,SAS,LAC,122,86,58,41,37,17,49.0,34.5,22.5,26.8,208,36,True
2024-12-31,TOR,BOS,71,125,44,49,18,29,31.4,54.0,25.0,51.2,196,-54,False
2024-10-24,BOS,WAS,122,102,49,40,21,27,46.7,43.2,37.8,19.4,224,20,True
2024-10-24,DAL,SAS,120,109,50,52,27,30,41.2,45.3,43.2,33.3,229,11,True
2024-10-24,DEN,OKC,87,102,57,49,29,23,35.7,42.6,18.4,22.2,189,-15,False
2024-10-24,MIN,SAC,117,115,42,38,24,21,47.7,46.3,40.0,37.9,232,2,True
2024-10-24,OKC,DEN,102,87,49,57,23,29,42.6,35.7,22.2,18.4,189,15,True
2024-10-24,SAC,MIN,115,117,38,42,21,24,46.3,47.7,37.9,40.0,232,-2,False
2024-10-24,SAS,DAL,109,120,52,50,30,27,45.3,41.2,33.3,43.2,229,-11,False
2024-10-24,WAS,BOS,102,122,40,49,27,21,43.2,46.7,19.4,37.8,224,-20,False
2024-12-15,BOS,WAS,112,98,56,51,26,22,43.0,40.4,39.1,32.5,210,14,True
2024-12-15,DAL,GSW,143,133,47,37,36,39,59.8,47.6,51.2,50.0,276,10,True
2024-12-15,GSW,DAL,133,143,37,47,39,36,47.6,59.8,50.0,51.2,276,-10,False
2024-12-15,IND,NOP,119,104,43,49,33,18,50.6,39.2,42.1,30.3,223,15,True
2024-12-15,LAL,MEM,116,110,44,50,23,25,47.6,39.2,29.4,32.1,226,6,True
2024-12-15,MEM,LAL,110,116,50,44,25,23,39.2,47.6,32.1,29.4,226,-6,False
2024-12-15,MIN,SAS,106,92,51,50,26,34,40.0,40.7,34.3,24.4,198,14,True
2024-12-15,NOP,IND,104,119,49,43,18,33,39.2,50.6,30.3,42.1,223,-15,False
2024-12-15,NYK,ORL,100,91,45,39,20,24,46.5,41.9,41.7,30.0,191,9,True
2024-12-15,ORL,NYK,91,100,39,45,24,20,41.9,46.5,30.0,41.7,191,-9,False
2024-12-15,PHO,POR,116,109,46,48,23,30,48.3,44.7,38.5,30.6,225,7,True
2024-12-15,POR,PHO,109,116,48,46,30,23,44.7,48.3,30.6,38.5,225,-7,False
2024-12-15,SAS,MIN,92,106,50,51,34,26,40.7,40.0,24.4,34.3,198,-14,False
2024-12-15,WAS,BOS,98,112,51,56,22,26,40.4,43.0,32.5,39.1,210,-14,False
2024-12-16,BRK,CLE,101,130,35,42,25,33,42.0,53.1,41.2,40.4,231,-29,False
2024-12-16,CHI,TOR,122,121,41,44,33,28,46.2,48.9,35.0,34.6,243,1,True
2024-12-16,CHO,PHI,108,121,38,42,30,21,50.6,51.2,31.6,42.1,229,-13,False
2024-12-16,CLE,BRK,130,101,42,35,33,25,53.1,42.0,40.4,41.2,231,29,True
2024-12-16,DEN,SAC,130,129,55,42,38,28,50.0,48.0,35.7,34.3,259,1,True
2024-12-16,DET,MIA,125,124,52,44,32,30,48.9,45.5,50.0,27.9,249,1,True
2024-12-16,LAC,UTA,144,107,41,35,28,22,59.8,45.0,53.8,33.3,251,37,True
2024-12-16,MIA,DET,124,125,44,52,30,32,45.5,48.9,27.9,50.0,249,-1,False
2024-12-16,PHI,CHO,121,108,42,38,21,30,51.2,50.6,42.1,31.6,229,13,True
2024-12-16,SAC,DEN,129,130,42,55,28,38,48.0,50.0,34.3,35.7,259,-1,False
2024-12-16,TOR,CHI,121,122,44,41,28,33,48.9,46.2,34.6,35.0,243,-1,False
2024-12-16,UTA,LAC,107,144,35,41,22,28,45.0,59.8,33.3,53.8,251,-37,False
2024-10-29,BRK,DEN,139,144,41,43,37,31,51.0,51.7,38.5,48.1,283,-5,False
2024-10-29,DAL,MIN,120,114,40,42,25,33,48.4,50.6,41.0,48.7,234,6,True
2024-10-29,DEN,BRK,144,139,43,41,31,37,51.7,51.0,48.1,38.5,283,5,True
2024-10-29,GSW,NOP,124,106,34,44,34,23,47.4,54.1,45.7,40.9,230,18,True
2024-10-29,MIN,DAL,114,120,42,40,33,25,50.6,48.4,48.7,41.0,234,-6,False
2024-10-29,NOP,GSW,106,124,44,34,23,34,54.1,47.4,40.9,45.7,230,-18,False
2024-10-29,SAC,UTA,113,96,49,42,26,24,52.2,39.3,25.8,29.2,209,17,True
2024-10-29,UTA,SAC,96,113,42,49,24,26,39.3,52.2,29.2,25.8,209,-17,False
2025-01-08,BRK,DET,98,113,38,42,24,30,38.4,52.3,33.3,40.5,211,-15,False
2025-01-08,CHI,IND,113,129,39,46,23,37,51.2,52.0,34.3,34.5,242,-16,False
2025-01-08,CLE,OKC,129,122,40,38,36,35,52.2,53.3,41.7,35.5,251,7,True
2025-01-08,DEN,LAC,126,103,45,40,29,14,55.1,37.5,48.6,28.9,229,23,True
2025-01-08,DET,BRK,113,98,42,38,30,24,52.3,38.4,40.5,33.3,211,15,True
2025-01-08,IND,CHI,129,113,46,39,37,23,52.0,51.2,34.5,34.3,242,16,True
2025-01-08,LAC,DEN,103,126,40,45,14,29,37.5,55.1,28.9,48.6,229,-23,False
2025-01-08,MIL,SAS,121,105,57,46,26,24,47.8,36.8,45.2,34.6,226,16,True
2025-01-08,NOP,POR,100,119,41,44,19,24,44.4,54.5,32.4,36.1,219,-19,False
2025-01-08,NYK,TOR,112,98,43,33,24,25,47.7,49.4,36.4,38.5,210,14,True
2025-01-08,OKC,CLE,122,129,38,40,35,36,53.3,52.2,35.5,41.7,251,-7,False
2025-01-08,PHI,WAS,109,103,36,51,21,26,45.5,44.7,34.1,43.3,212,6,True
2025-01-08,POR,NOP,119,100,44,41,24,19,54.5,44.4,36.1,32.4,219,19,True
2025-01-08,SAS,MIL,105,121,46,57,24,26,36.8,47.8,34.6,45.2,226,-16,False
2025-01-08,TOR,NYK,98,112,33,43,25,24,49.4,47.7,38.5,36.4,210,-14,False
2025-01-08,WAS,PHI,103,109,51,36,26,21,44.7,45.5,43.3,34.1,212,-6,False
2025-01-06,BRK,IND,99,113,51,35,23,22,41.8,50.6,30.3,38.7,212,-14,False
2025-01-06,CHI,SAS,114,110,47,49,25,31,43.1,46.3,33.3,32.6,224,4,True
2025-01-06,DAL,MEM,104,119,50,55,25,24,40.8,45.5,36.1,34.3,223,-15,False
2025-01-06,DET,POR,118,115,45,38,23,32,44.7,53.3,34.9,45.7,233,3,True
2025-01-06,IND,BRK,113,99,35,51,22,23,50.6,41.8,38.7,30.3,212,14,True
2025-01-06,LAC,MIN,106,108,49,55,23,24,41.6,44.6,34.3,41.0,214,-2,False
2025-01-06,MEM,DAL,119,104,55,50,24,25,45.5,40.8,34.3,36.1,223,15,True
2025-01-06,MIA,SAC,118,123,53,60,25,30,42.2,41.7,26.2,34.2,241,-5,False
2025-01-06,MIL,TOR,128,104,46,35,37,27,57.3,45.1,50.0,25.7,232,24,True
2025-01-06,MIN,LAC,108,106,55,49,24,23,44.6,41.6,41.0,34.3,214,2,True
2025-01-06,NYK,ORL,94,103,38,39,16,23,44.4,50.0,18.2,35.5,197,-9,False
2025-01-06,ORL,NYK,103,94,39,38,23,16,50.0,44.4,35.5,18.2,197,9,True
2025-01-06,PHI,PHO,99,109,46,44,20,32,39.1,50.6,37.5,45.2,208,-10,False
2025-01-06,PHO,PHI,109,99,44,46,32,20,50.6,39.1,45.2,37.5,208,10,True
2025-01-06,POR,DET,115,118,38,45,32,23,53.3,44.7,45.7,34.9,233,-3,False
2025-01-06,SAC,MIA,123,118,60,53,30,25,41.7,42.2,34.2,26.2,241,5,True
2025-01-06,SAS,CHI,110,114,49,47,31,25,46.3,43.1,32.6,33.3,224,-4,False
2025-01-06,TOR,MIL,104,128,35,46,27,37,45.1,57.3,25.7,50.0,232,-24,False
2024-12-13,BRK,MEM,119,135,41,49,30,33,45.7,52.5,37.7,47.2,254,-16,False
2024-12-13,CHI,CHO,109,95,52,54,27,22,39.8,35.7,27.5,17.4,204,14,True
2024-12-13,CHO,CHI,95,109,54,52,22,27,35.7,39.8,17.4,27.5,204,-14,False
2024-12-13,CLE,WAS,115,105,50,44,27,24,39.6,47.7,30.0,35.0,220,10,True
2024-12-13,DEN,LAC,120,98,46,31,23,24,54.5,44.6,34.5,34.1,218,22,True
2024-12-13,IND,PHI,121,107,41,47,35,18,51.6,43.5,36.8,40.0,228,14,True
2024-12-13,LAC,DEN,98,120,31,46,24,23,44.6,54.5,34.1,34.5,218,-22,False
2024-12-13,LAL,MIN,87,97,53,48,17,18,38.4,40.2,28.6,28.1,184,-10,False
2024-12-13,MEM,BRK,135,119,49,41,33,30,52.5,45.7,47.2,37.7,254,16,True
2024-12-13,MIN,LAL,97,87,48,53,18,17,40.2,38.4,28.1,28.6,184,10,True
2024-12-13,PHI,IND,107,121,47,41,18,35,43.5,51.6,40.0,36.8,228,-14,False
2024-12-13,PHO,UTA,134,126,37,34,36,30,52.8,55.8,48.9,56.4,260,8,True
2024-12-13,POR,SAS,116,118,36,41,25,32,51.2,51.8,39.0,46.7,234,-2,False
2024-12-13,SAS,POR,118,116,41,36,32,25,51.8,51.2,46.7,39.0,234,2,True
2024-12-13,UTA,PHO,126,134,34,37,30,36,55.8,52.8,56.4,48.9,260,-8,False
2024-12-13,WAS,CLE,105,115,44,50,24,27,47.7,39.6,35.0,30.0,220,-10,False
2024-11-11,BRK,NOP,107,105,46,45,24,31,42.9,44.7,45.2,33.3,212,2,True
2024-11-11,CHI,CLE,113,119,51,43,26,26,49.4,44.3,36.8,33.3,232,-6,False
2024-11-11,CLE,CHI,119,113,43,51,26,26,44.3,49.4,33.3,36.8,232,6,True
2024-11-11,HOU,WAS,107,92,58,34,13,21,46.0,40.9,21.7,35.5,199,15,True
2024-11-11,LAC,OKC,128,134,47,29,31,31,55.0,51.6,54.1,39.1,262,-6,False
2024-11-11,NOP,BRK,105,107,45,46,31,24,44.7,42.9,33.3,45.2,212,-2,False
2024-11-11,OKC,LAC,134,128,29,47,31,31,51.6,55.0,39.1,54.1,262,6,True
2024-11-11,SAC,SAS,96,116,37,44,18,31,42.9,50.6,26.3,47.8,212,-20,False
2024-11-11,SAS,SAC,116,96,44,37,31,18,50.6,42.9,47.8,26.3,212,20,True
2024-11-11,WAS,HOU,92,107,34,58,21,13,40.9,46.0,35.5,21.7,199,-15,False
2025-01-21,BRK,NYK,95,99,47,42,21,29,37.2,46.0,30.0,28.6,194,-4,False
2025-01-21,DEN,PHI,144,109,51,25,39,34,61.2,45.8,51.6,39.5,253,35,True
2025-01-21,LAL,WAS,111,88,50,46,30,25,47.8,35.8,32.4,25.6,199,23,True
2025-01-21,MIA,POR,107,116,45,47,26,25,44.1,49.4,33.3,34.9,223,-9,False
2025-01-21,NYK,BRK,99,95,42,47,29,21,46.0,37.2,28.6,30.0,194,4,True
2025-01-21,ORL,TOR,93,109,48,42,16,29,41.2,53.4,29.0,54.2,202,-16,False
2025-01-21,PHI,DEN,109,144,25,51,34,39,45.8,61.2,39.5,51.6,253,-35,False
2025-01-21,POR,MIA,116,107,47,45,25,26,49.4,44.1,34.9,33.3,223,9,True
2025-01-21,TOR,ORL,109,93,42,48,29,16,53.4,41.2,54.2,29.0,202,16,True
2025-01-21,WAS,LAL,88,111,46,50,25,30,35.8,47.8,25.6,32.4,199,-23,False
2025-01-19,BRK,OKC,101,127,41,43,25,37,42.5,55.2,27.9,44.2,228,-26,False
2025-01-19,CHI,POR,102,113,36,50,21,21,44.4,47.2,27.6,29.0,215,-11,False
2025-01-19,DEN,ORL,113,100,57,39,24,30,51.9,37.3,28.0,29.3,213,13,True
2025-01-19,LAC,LAL,116,102,38,33,27,26,52.8,50.0,36.7,33.3,218,14,True
2025-01-19,LAL,LAC,102,116,33,38,26,27,50.0,52.8,33.3,36.7,218,-14,False
2025-01-19,MIA,SAS,128,107,49,44,35,28,52.6,45.1,54.5,37.5,235,21,True
2025-01-19,MIL,PHI,123,109,48,38,31,26,49.4,45.3,37.8,35.6,232,14,True
2025-01-19,OKC,BRK,127,101,43,41,37,25,55.2,42.5,44.2,27.9,228,26,True
2025-01-19,ORL,DEN,100,113,39,57,30,24,37.3,51.9,29.3,28.0,213,-13,False
2025-01-19,PHI,MIL,109,123,38,48,26,31,45.3,49.4,35.6,37.8,232,-14,False
